id,x,y,z,tonn,blockvalue,destination,CU%,process_profit,Profit
523,48,10,16,12000,-9000,2,0,0,-9000
524,48,11,16,16380,-12285,2,0,0,-12285
525,48,12,16,16380,-12285,2,0,0,-12285
526,48,13,16,16380,-12285,2,0,0,-12285
527,48,14,16,16380,-12285,2,0,0,-12285
528,48,15,16,16380,-12285,2,0,0,-12285
529,48,16,16,16380,-12285,2,0,0,-12285
530,48,17,16,16380,-12285,2,0,0,-12285
531,49,5,16,16380,-12285,2,0.211,0,-12285
532,49,6,16,16380,-12285,2,0,0,-12285
533,49,7,16,16380,-12285,2,0,0,-12285
534,49,8,16,16380,-12285,2,0,0,-12285
535,49,9,16,16380,-12285,2,0,0,-12285
536,49,10,16,12000,-9000,2,0,0,-9000
537,49,11,16,12000,-9000,2,0,0,-9000
538,49,12,16,16380,-12285,2,0,0,-12285
539,49,13,16,16380,-12285,2,0,0,-12285
540,49,14,16,16380,-12285,2,0,0,-12285
541,49,15,16,16380,-12285,2,0,0,-12285
542,49,16,16,16380,-12285,2,0,0,-12285
543,49,17,16,16380,-12285,2,0,0,-12285
544,50,5,16,16380,-12285,2,0,0,-12285
545,50,6,16,16380,-12285,2,0,0,-12285
546,50,7,16,16380,-12285,2,0,0,-12285
547,50,8,16,16380,-12285,2,0,0,-12285
548,50,9,16,16380,-12285,2,0,0,-12285
549,50,10,16,15360,-11520,2,0,0,-11520
550,50,11,16,12000,-9000,2,0,0,-9000
551,50,12,16,16380,-12285,2,0,0,-12285
552,50,13,16,16380,-12285,2,0,0,-12285
553,50,14,16,16380,-12285,2,0,0,-12285
554,50,15,16,16380,-12285,2,0,0,-12285
555,50,16,16,16380,-12285,2,0,0,-12285
556,51,5,16,16380,-12285,2,0,0,-12285
557,51,6,16,16380,-12285,2,0,0,-12285
558,51,7,16,16380,-12285,2,0,0,-12285
559,51,8,16,16380,-12285,2,0,0,-12285
560,51,9,16,16380,-12285,2,0,0,-12285
561,51,10,16,16380,-12285,2,0,0,-12285
562,51,11,16,12000,-9000,2,0,0,-9000
563,51,12,16,16380,-12285,2,0,0,-12285
564,51,13,16,16380,-12285,2,0,0,-12285
565,51,14,16,16380,-12285,2,0,0,-12285
566,52,5,16,16380,-12285,2,0,0,-12285
567,52,6,16,16380,-12285,2,0,0,-12285
568,52,7,16,16380,-12285,2,0,0,-12285
569,52,8,16,16380,-12285,2,0,0,-12285
570,52,9,16,16380,-12285,2,0,0,-12285
571,52,10,16,16380,-12285,2,0,0,-12285
572,52,11,16,12000,-9000,2,0,0,-9000
573,52,12,16,16380,-12285,2,0,0,-12285
574,53,6,16,16380,-12285,2,0,0,-12285
575,53,7,16,16380,-12285,2,0,0,-12285
576,53,8,16,16380,-12285,2,0,0,-12285
577,53,9,16,16380,-12285,2,0,0,-12285
578,53,10,16,16380,-12285,2,0,0,-12285
579,53,11,16,12000,-9000,2,0,0,-9000
580,54,6,16,16380,-12285,2,0,0,-12285
581,54,7,16,16380,-12285,2,0,0,-12285
582,54,8,16,16380,-12285,2,0,0,-12285
583,54,9,16,16380,-12285,2,0,0,-12285
584,54,10,16,16380,-12285,2,0,0,-12285
585,54,11,16,16380,-12285,2,0,0,-12285
586,55,6,16,16380,-12285,2,0,0,-12285
587,55,7,16,16380,-12285,2,0,0,-12285
588,55,8,16,16380,-12285,2,0,0,-12285
589,55,9,16,16380,-12285,2,0,0,-12285
590,55,10,16,16380,-12285,2,0,0,-12285
591,55,11,16,16380,-12285,2,0,0,-12285
592,56,6,16,16380,-12285,2,0,0,-12285
593,56,7,16,16380,-12285,2,0,0,-12285
594,56,8,16,16380,-12285,2,0,0,-12285
595,56,9,16,16380,-12285,2,0,0,-12285
596,56,10,16,16380,-12285,2,0,0,-12285
597,57,6,16,16380,-12285,2,0,0,-12285
598,57,7,16,16380,-12285,2,0,0,-12285
599,57,8,16,16380,-12285,2,0,0,-12285
600,57,9,16,16380,-12285,2,0,0,-12285
601,57,10,16,16380,-12285,2,0,0,-12285
602,58,6,16,16380,-12285,2,0,0,-12285
603,58,7,16,16380,-12285,2,0,0,-12285
604,58,8,16,16380,-12285,2,0,0,-12285
605,58,9,16,16380,-12285,2,0,0,-12285
606,58,10,16,16380,-12285,2,0,0,-12285
607,58,11,16,16380,-12285,2,0,0,-12285
608,59,7,16,16380,-12285,2,0,0,-12285
609,59,8,16,16380,-12285,2,0,0,-12285
610,59,9,16,16380,-12285,2,0,0,-12285
611,59,10,16,16380,-12285,2,0,0,-12285
612,59,11,16,16380,-12285,2,0,0,-12285
613,60,7,16,16380,-12285,2,0,0,-12285
614,60,8,16,16380,-12285,2,0,0,-12285
615,60,9,16,16380,-12285,2,0,0,-12285
616,60,10,16,16380,-12285,2,0,0,-12285
617,60,11,16,16380,-12285,2,0,0,-12285
618,61,7,16,16380,-12285,2,0,0,-12285
619,61,8,16,16380,-12285,2,0,0,-12285
620,61,9,16,16380,-12285,2,0,0,-12285
621,61,10,16,16380,-12285,2,0,0,-12285
622,62,7,16,16380,-12285,2,0,0,-12285
623,62,8,16,16380,-12285,2,0,0,-12285
624,62,9,16,16380,-12285,2,0,0,-12285
625,62,10,16,16380,-12285,2,0,0,-12285
626,63,7,16,16380,-12285,2,0,0,-12285
627,63,8,16,16380,-12285,2,0,0,-12285
628,63,9,16,16380,-12285,2,0,0,-12285
629,63,10,16,16380,-12285,2,0,0,-12285
630,64,7,16,16380,-12285,2,0,0,-12285
631,64,8,16,16380,-12285,2,0,0,-12285
632,64,9,16,16380,-12285,2,0,0,-12285
633,64,10,16,16380,-12285,2,0,0,-12285
634,65,8,16,16380,-12285,2,0,0,-12285
635,65,9,16,16380,-12285,2,0,0,-12285
636,66,8,16,16380,-12285,2,0,0,-12285
637,67,8,16,16380,-12285,2,0,0,-12285
638,2,4,15,16380,-12285,2,0,0,-12285
639,2,5,15,16380,-12285,2,0,0,-12285
640,2,6,15,16380,-12285,2,0,0,-12285
641,2,7,15,16380,-12285,2,0,0,-12285
642,3,3,15,12000,-9000,2,0,0,-9000
643,3,4,15,16380,-12285,2,0,0,-12285
644,3,5,15,16380,-12285,2,0,0,-12285
645,3,6,15,16380,-12285,2,0,0,-12285
646,3,7,15,16380,-12285,2,0,0,-12285
647,3,8,15,16380,-12285,2,0,0,-12285
648,4,2,15,12000,-9000,2,0,0,-9000
649,4,3,15,12000,-9000,2,0,0,-9000
650,4,4,15,12000,-9000,2,0,0,-9000
651,4,5,15,16380,-12285,2,0,0,-12285
652,4,6,15,16380,-12285,2,0,0,-12285
653,4,7,15,16380,-12285,2,0,0,-12285
654,4,8,15,16380,-12285,2,0,0,-12285
655,4,9,15,16380,-12285,2,0,0,-12285
656,5,2,15,12000,-9000,2,0,0,-9000
657,5,3,15,12000,-9000,2,0,0,-9000
658,5,4,15,12000,-9000,2,0,0,-9000
659,5,5,15,12000,-9000,2,0,0,-9000
660,5,6,15,16380,-12285,2,0,0,-12285
661,5,7,15,16380,-12285,2,0,0,-12285
662,5,8,15,16380,-12285,2,0,0,-12285
663,5,9,15,16380,-12285,2,0,0,-12285
664,6,2,15,16260,19579.27067,1,0.348,31774.27067,19579.27067
665,6,3,15,16260,39906.92572,1,0.442,52101.92572,39906.92572
666,6,4,15,16260,56658.90717,1,0.521,68853.90717,56658.90717
667,6,5,15,12000,-9000,2,0,0,-9000
668,6,6,15,12000,-9000,2,0,0,-9000
669,6,7,15,12000,-9000,2,0,0,-9000
670,6,8,15,12000,-9000,2,0,0,-9000
671,6,9,15,16380,-12285,2,0,0,-12285
672,6,10,15,16380,-12285,2,0,0,-12285
673,7,2,15,16260,21012.26903,1,0.355,33207.26903,21012.26903
674,7,3,15,16260,47491.6594,1,0.477,59686.6594,47491.6594
675,7,4,15,16260,67105.08938,1,0.569,79300.08938,67105.08938
676,7,5,15,16260,70544.89188,1,0.586,82739.89188,70544.89188
677,7,6,15,12000,-9000,2,0,0,-9000
678,7,7,15,12000,-9000,2,0,0,-9000
679,7,8,15,12000,-9000,2,0,0,-9000
680,7,9,15,16380,-12285,2,0,0,-12285
681,7,10,15,16380,-12285,2,0,0,-12285
682,7,11,15,16380,-12285,2,0,0,-12285
683,8,2,15,16260,30315.3879,1,0.397,42510.3879,30315.3879
684,8,3,15,16260,58510.13131,1,0.527,70705.13131,58510.13131
685,8,4,15,16260,76837.0465,1,0.613,89032.0465,76837.0465
686,8,5,15,16260,78561.49596,1,0.624,90756.49596,78561.49596
687,8,6,15,16260,74276.14548,1,0.607,86471.14548,74276.14548
688,8,7,15,12000,-9000,2,0,0,-9000
689,8,8,15,12000,-9000,2,0,0,-9000
690,8,9,15,12000,-9000,2,0,0,-9000
691,8,10,15,16380,-12285,2,0,0,-12285
692,8,11,15,16380,-12285,2,0,0,-12285
693,9,2,15,16260,45345.95202,1,0.467,57540.95202,45345.95202
694,9,3,15,16260,74540.30734,1,0.6,86735.30734,74540.30734
695,9,4,15,16260,89573.9036,1,0.671,101768.9036,89573.9036
696,9,5,15,16260,89154.16175,1,0.673,101349.1618,89154.16175
697,9,6,15,16260,83727.264,1,0.652,95922.264,83727.264
698,9,7,15,16260,81018.36333,1,0.643,93213.36333,81018.36333
699,9,8,15,16260,89604.22498,1,0.682,101799.225,89604.22498
700,9,9,15,12000,-9000,2,0,0,-9000
701,9,10,15,12000,-9000,2,0,0,-9000
702,9,11,15,16380,-12285,2,0,0,-12285
703,10,2,15,16260,62668.70711,1,0.549,74863.70711,62668.70711
704,10,3,15,16260,92575.77143,1,0.684,104770.7714,92575.77143
705,10,4,15,16260,105605.5957,1,0.745,117800.5957,105605.5957
706,10,5,15,16260,101894.051,1,0.732,114089.051,101894.051
707,10,6,15,16260,95609.47671,1,0.708,107804.4767,95609.47671
708,10,7,15,16260,91615.57732,1,0.694,103810.5773,91615.57732
709,10,8,15,16260,99771.08464,1,0.731,111966.0846,99771.08464
710,10,9,15,16260,104628.7248,1,0.75,116823.7248,104628.7248
711,10,10,15,12000,-9000,2,0,0,-9000
712,10,11,15,16380,-12285,2,0,0,-12285
713,11,2,15,16260,78131.14163,1,0.621,90326.14163,78131.14163
714,11,3,15,16260,112042.7178,1,0.774,124237.7178,112042.7178
715,11,4,15,16260,122639.9318,1,0.825,134834.9318,122639.9318
716,11,5,15,16260,114633.9402,1,0.791,126828.9402,114633.9402
717,11,6,15,16260,107056.7869,1,0.759,119251.7869,107056.7869
718,11,7,15,16260,104918.6599,1,0.753,117113.6599,104918.6599
719,11,8,15,16260,112213.4585,1,0.784,124408.4585,112213.4585
720,11,9,15,12000,-9000,2,0,0,-9000
721,11,10,15,12000,-9000,2,0,0,-9000
722,11,11,15,16380,-12285,2,0,0,-12285
723,11,12,15,16380,-12285,2,0,0,-12285
724,12,2,15,16380,-12285,2,0.021,0,-12285
725,12,3,15,16260,128649.7318,1,0.852,140844.7318,128649.7318
726,12,4,15,16260,137527.0445,1,0.894,149722.0445,137527.0445
727,12,5,15,16260,125223.5739,1,0.839,137418.5739,125223.5739
728,12,6,15,16260,117069.5826,1,0.803,129264.5826,117069.5826
729,12,7,15,16260,117216.0662,1,0.805,129411.0662,117216.0662
730,12,8,15,16260,123795.1237,1,0.834,135990.1237,123795.1237
731,12,9,15,12000,-9000,2,0,0,-9000
732,12,10,15,12000,-9000,2,0,0,-9000
733,12,11,15,16380,-12285,2,0,0,-12285
734,12,12,15,16380,-12285,2,0,0,-12285
735,13,2,15,16380,-12285,2,0.023,0,-12285
736,13,3,15,16260,137382.077,1,0.892,149577.077,137382.077
737,13,4,15,16260,144397.5531,1,0.925,156592.5531,144397.5531
738,13,5,15,16260,131515.7285,1,0.866,143710.7285,131515.7285
739,13,6,15,16260,125357.9289,1,0.837,137552.9289,125357.9289
740,13,7,15,16260,126929.8305,1,0.843,139124.8305,126929.8305
741,13,8,15,16260,134647.4031,1,0.874,146842.4031,134647.4031
742,13,9,15,12000,-9000,2,0,0,-9000
743,13,10,15,12000,-9000,2,0,0,-9000
744,13,11,15,16380,-12285,2,0,0,-12285
745,13,12,15,16380,-12285,2,0,0,-12285
746,14,3,15,16260,136091.014,1,0.885,148286.014,136091.014
747,14,4,15,16260,142818.0712,1,0.916,155013.0712,142818.0712
748,14,5,15,16260,133795.7909,1,0.873,145990.7909,133795.7909
749,14,6,15,16260,130778.7624,1,0.855,142973.7624,130778.7624
750,14,7,15,16260,134485.7589,1,0.867,146680.7589,134485.7589
751,14,8,15,16260,144770.2968,1,0.907,156965.2968,144770.2968
752,14,9,15,12000,-9000,2,0,0,-9000
753,14,10,15,12000,-9000,2,0,0,-9000
754,14,11,15,16380,-12285,2,0,0,-12285
755,14,12,15,16380,-12285,2,0,0,-12285
756,15,3,15,16260,126497.9601,1,0.84,138692.9601,126497.9601
757,15,4,15,16260,133077.0176,1,0.868,145272.0176,133077.0176
758,15,5,15,16260,130632.2788,1,0.853,142827.2788,130632.2788
759,15,6,15,16260,132474.4065,1,0.855,144669.4065,132474.4065
760,15,7,15,16260,139464.1095,1,0.879,151659.1095,139464.1095
761,15,8,15,16260,153170.2571,1,0.929,165365.2571,153170.2571
762,15,9,15,12000,-9000,2,0,0,-9000
763,15,10,15,12000,-9000,2,0,0,-9000
764,15,11,15,16380,-12285,2,0,0,-12285
765,15,12,15,16380,-12285,2,0,0,-12285
766,16,4,15,16260,119619.8712,1,0.805,131814.8712,119619.8712
767,16,5,15,16260,122188.3525,1,0.814,134383.3525,122188.3525
768,16,6,15,16260,128468.3786,1,0.837,140663.3786,128468.3786
769,16,7,15,16260,139026.1748,1,0.873,151221.1748,139026.1748
770,16,8,15,16260,154293.6115,1,0.927,166488.6115,154293.6115
771,16,9,15,16140,403315.7987,1,1.819,415420.7987,403315.7987
772,16,10,15,12000,-9000,2,0,0,-9000
773,16,11,15,16380,-12285,2,0,0,-12285
774,16,12,15,16380,-12285,2,0,0,-12285
775,16,13,15,16380,-12285,2,0,0,-12285
776,17,4,15,16260,108735.7543,1,0.753,120930.7543,108735.7543
777,17,5,15,16260,119458.2269,1,0.798,131653.2269,119458.2269
778,17,6,15,16260,131885.4401,1,0.846,144080.4401,131885.4401
779,17,7,15,16260,144155.5572,1,0.889,156350.5572,144155.5572
780,17,8,15,16140,396404.7681,1,1.805,408509.7681,396404.7681
781,17,9,15,16140,406012.2319,1,1.83,418117.2319,406012.2319
782,17,10,15,12000,-9000,2,0,0,-9000
783,17,11,15,12000,-9000,2,0,0,-9000
784,17,12,15,16380,-12285,2,0,0,-12285
785,17,13,15,16380,-12285,2,0,0,-12285
786,18,4,15,16260,101292.956,1,0.719,113487.956,101292.956
787,18,5,15,16260,114446.5228,1,0.774,126641.5228,114446.5228
788,18,6,15,16260,128587.5729,1,0.829,140782.5729,128587.5729
789,18,7,15,16260,142287.6563,1,0.878,154482.6563,142287.6563
790,18,8,15,16140,378701.9853,1,1.743,390806.9853,378701.9853
791,18,9,15,16140,388874.5054,1,1.77,400979.5054,388874.5054
792,18,10,15,12000,-9000,2,0,0,-9000
793,18,11,15,12000,-9000,2,0,0,-9000
794,18,12,15,16380,-12285,2,0,0,-12285
795,18,13,15,16380,-12285,2,0,0,-12285
796,18,14,15,16380,-12285,2,0,0,-12285
797,19,5,15,16260,113303.4594,1,0.77,125498.4594,113303.4594
798,19,6,15,16260,126156.4787,1,0.819,138351.4787,126156.4787
799,19,7,15,16140,282256.2131,1,1.407,294361.2131,282256.2131
800,19,8,15,16140,339745.6298,1,1.604,351850.6298,339745.6298
801,19,9,15,16140,341275.8331,1,1.599,353380.8331,341275.8331
802,19,10,15,12000,-9000,2,0,0,-9000
803,19,11,15,12000,-9000,2,0,0,-9000
804,19,12,15,16380,-12285,2,0,0,-12285
805,19,13,15,16380,-12285,2,0,0,-12285
806,19,14,15,16380,-12285,2,0,0,-12285
807,19,15,15,16380,-12285,2,0,0,-12285
808,20,5,15,16260,118878.3568,1,0.793,131073.3568,118878.3568
809,20,6,15,16260,130148.8621,1,0.831,142343.8621,130148.8621
810,20,7,15,16140,215910.7865,1,1.1,228015.7865,215910.7865
811,20,8,15,16140,290448.7785,1,1.427,302553.7785,290448.7785
812,20,9,15,16140,284186.5068,1,1.394,296291.5068,284186.5068
813,20,10,15,12000,-9000,2,0,0,-9000
814,20,11,15,12000,-9000,2,0,0,-9000
815,20,12,15,12000,-9000,2,0,0,-9000
816,20,13,15,16380,-12285,2,0,0,-12285
817,20,14,15,16380,-12285,2,0,0,-12285
818,20,15,15,16380,-12285,2,0,0,-12285
819,21,6,15,16140,202958.7015,1,1.135,215063.7015,202958.7015
820,21,7,15,16140,217638.129,1,1.168,229743.129,217638.129
821,21,8,15,16140,238463.0184,1,1.243,250568.0184,238463.0184
822,21,9,15,12000,-9000,2,0,0,-9000
823,21,10,15,12000,-9000,2,0,0,-9000
824,21,11,15,12000,-9000,2,0,0,-9000
825,21,12,15,12000,-9000,2,0,0,-9000
826,21,13,15,16380,-12285,2,0,0,-12285
827,21,14,15,16380,-12285,2,0,0,-12285
828,21,15,15,16380,-12285,2,0,0,-12285
829,21,16,15,16380,-12285,2,0,0,-12285
830,22,6,15,16140,181014.2335,1,1.061,193119.2335,181014.2335
831,22,7,15,16140,191177.7244,1,1.084,203282.7244,191177.7244
832,22,8,15,16140,191859.5906,1,1.077,203964.5906,191859.5906
833,22,9,15,12000,-9000,2,0,0,-9000
834,22,10,15,12000,-9000,2,0,0,-9000
835,22,11,15,12000,-9000,2,0,0,-9000
836,22,12,15,12000,-9000,2,0,0,-9000
837,22,13,15,16380,-12285,2,0,0,-12285
838,22,14,15,16380,-12285,2,0,0,-12285
839,22,15,15,16380,-12285,2,0,0,-12285
840,22,16,15,16380,-12285,2,0,0,-12285
841,22,17,15,16380,-12285,2,0,0,-12285
842,22,18,15,16380,-12285,2,0,0,-12285
843,22,19,15,16380,-12285,2,0,0,-12285
844,22,22,15,16380,-12285,2,0,0,-12285
845,22,23,15,16380,-12285,2,0,0,-12285
846,23,6,15,16140,163043.2188,1,1.003,175148.2188,163043.2188
847,23,7,15,16140,167262.3308,1,1.007,179367.3308,167262.3308
848,23,8,15,16140,155605.6878,1,0.951,167710.6878,155605.6878
849,23,9,15,12000,-9000,2,0,0,-9000
850,23,10,15,12000,-9000,2,0,0,-9000
851,23,11,15,12000,-9000,2,0,0,-9000
852,23,12,15,12000,-9000,2,0,0,-9000
853,23,13,15,12000,-9000,2,0,0,-9000
854,23,14,15,16380,-12285,2,0,0,-12285
855,23,15,15,16380,-12285,2,0,0,-12285
856,23,16,15,16380,-12285,2,0,0,-12285
857,23,17,15,16380,-12285,2,0,0,-12285
858,23,18,15,16380,-12285,2,0,0,-12285
859,23,19,15,16380,-12285,2,0,0,-12285
860,23,20,15,16380,-12285,2,0,0,-12285
861,23,21,15,16380,-12285,2,0,0,-12285
862,23,22,15,16380,-12285,2,0,0,-12285
863,23,23,15,16380,-12285,2,0,0,-12285
864,23,24,15,16380,-12285,2,0,0,-12285
865,24,6,15,16140,152301.1276,1,0.974,164406.1276,152301.1276
866,24,7,15,16140,149298.8406,1,0.953,161403.8406,149298.8406
867,24,8,15,16140,133674.7637,1,0.882,145779.7637,133674.7637
868,24,9,15,12000,-9000,2,0,0,-9000
869,24,10,15,12000,-9000,2,0,0,-9000
870,24,11,15,12000,-9000,2,0,0,-9000
871,24,12,15,12000,-9000,2,0,0,-9000
872,24,13,15,12000,-9000,2,0,0,-9000
873,24,14,15,12000,-9000,2,0,0,-9000
874,24,15,15,12000,-9000,2,0,0,-9000
875,24,16,15,12000,-9000,2,0,0,-9000
876,24,17,15,12000,-9000,2,0,0,-9000
877,24,18,15,16380,-12285,2,0,0,-12285
878,24,19,15,16380,-12285,2,0,0,-12285
879,24,20,15,16380,-12285,2,0,0,-12285
880,24,21,15,16380,-12285,2,0,0,-12285
881,24,22,15,16380,-12285,2,0,0,-12285
882,24,23,15,16380,-12285,2,0,0,-12285
883,25,6,15,16140,148930.3526,1,0.972,161035.3526,148930.3526
884,25,7,15,16140,132616.8851,1,0.906,144721.8851,132616.8851
885,25,8,15,16140,111890.747,1,0.815,123995.747,111890.747
886,25,9,15,16140,93426.33927,1,0.732,105531.3393,93426.33927
887,25,10,15,12000,-9000,2,0,0,-9000
888,25,11,15,12000,-9000,2,0,0,-9000
889,25,12,15,12000,-9000,2,0,0,-9000
890,25,13,15,12000,-9000,2,0,0,-9000
891,25,14,15,12000,-9000,2,0,0,-9000
892,25,15,15,12000,-9000,2,0,0,-9000
893,25,16,15,12000,-9000,2,0,0,-9000
894,25,17,15,12000,-9000,2,0,0,-9000
895,25,18,15,12000,-9000,2,0,0,-9000
896,25,19,15,12000,-9000,2,0,0,-9000
897,25,20,15,12000,-9000,2,0,0,-9000
898,25,21,15,16380,-12285,2,0,0,-12285
899,25,22,15,16380,-12285,2,0,0,-12285
900,25,23,15,16380,-12285,2,0,0,-12285
901,26,6,15,16140,151519.0053,1,0.996,163624.0053,151519.0053
902,26,7,15,16140,137044.6047,1,0.935,149149.6047,137044.6047
903,26,8,15,16140,115885.2687,1,0.84,127990.2687,115885.2687
904,26,9,15,16140,96846.7753,1,0.751,108951.7753,96846.7753
905,26,10,15,16140,87161.05777,1,0.698,99266.05777,87161.05777
906,26,11,15,12000,-9000,2,0,0,-9000
907,26,12,15,12000,-9000,2,0,0,-9000
908,26,13,15,12000,-9000,2,0,0,-9000
909,26,14,15,12000,-9000,2,0,0,-9000
910,26,15,15,12000,-9000,2,0,0,-9000
911,26,16,15,12000,-9000,2,0,0,-9000
912,26,17,15,12000,-9000,2,0,0,-9000
913,26,18,15,12000,-9000,2,0,0,-9000
914,26,19,15,12000,-9000,2,0,0,-9000
915,26,20,15,12000,-9000,2,0,0,-9000
916,26,21,15,12000,-9000,2,0,0,-9000
917,26,22,15,16380,-12285,2,0,0,-12285
918,26,23,15,16380,-12285,2,0,0,-12285
919,26,24,15,16380,-12285,2,0,0,-12285
920,27,6,15,16140,156813.1204,1,1.034,168918.1204,156813.1204
921,27,7,15,16140,141476.8388,1,0.965,153581.8388,141476.8388
922,27,8,15,16140,117607.5257,1,0.854,129712.5257,117607.5257
923,27,9,15,16140,98702.39583,1,0.763,110807.3958,98702.39583
924,27,10,15,16140,89298.45407,1,0.71,101403.4541,89298.45407
925,27,11,15,16140,83162.02141,1,0.671,95267.02141,83162.02141
926,27,12,15,12000,-9000,2,0,0,-9000
927,27,13,15,12000,-9000,2,0,0,-9000
928,27,14,15,12000,-9000,2,0,0,-9000
929,27,15,15,12000,-9000,2,0,0,-9000
930,27,16,15,12000,-9000,2,0,0,-9000
931,27,17,15,12000,-9000,2,0,0,-9000
932,27,18,15,12000,-9000,2,0,0,-9000
933,27,19,15,12000,-9000,2,0,0,-9000
934,27,20,15,12000,-9000,2,0,0,-9000
935,27,21,15,12000,-9000,2,0,0,-9000
936,27,22,15,16380,-12285,2,0,0,-12285
937,27,23,15,16380,-12285,2,0,0,-12285
938,27,24,15,16380,-12285,2,0,0,-12285
939,28,6,15,16140,161108.9813,1,1.066,173213.9813,161108.9813
940,28,7,15,16140,142067.4782,1,0.976,154172.4782,142067.4782
941,28,8,15,16140,117053.0035,1,0.857,129158.0035,117053.0035
942,28,9,15,16140,99276.48152,1,0.768,111381.4815,99276.48152
943,28,10,15,16140,89446.86635,1,0.713,101551.8664,89446.86635
944,28,11,15,16140,84302.66838,1,0.678,96407.66838,84302.66838
945,28,12,15,16140,79162.98506,1,0.645,91267.98506,79162.98506
946,28,13,15,16140,70631.45842,1,0.603,82736.45842,70631.45842
947,28,14,15,16140,60263.87469,1,0.556,72368.87469,60263.87469
948,28,15,15,16140,52032.18238,1,0.521,64137.18238,52032.18238
949,28,16,15,12000,-9000,2,0,0,-9000
950,28,17,15,12000,-9000,2,0,0,-9000
951,28,18,15,12000,-9000,2,0,0,-9000
952,28,19,15,12000,-9000,2,0,0,-9000
953,28,20,15,12000,-9000,2,0,0,-9000
954,28,21,15,12000,-9000,2,0,0,-9000
955,28,22,15,16380,-12285,2,0,0,-12285
956,28,23,15,16380,-12285,2,0,0,-12285
957,28,24,15,16380,-12285,2,0,0,-12285
958,29,6,15,16140,152000.3592,1,1.018,164105.3592,152000.3592
959,29,7,15,16140,135250.6842,1,0.946,147355.6842,135250.6842
960,29,8,15,16140,113226.4575,1,0.842,125331.4575,113226.4575
961,29,9,15,16140,97863.08807,1,0.764,109968.0881,97863.08807
962,29,10,15,16140,89168.10035,1,0.713,101273.1004,89168.10035
963,29,11,15,16140,84163.28538,1,0.679,96268.28538,84163.28538
964,29,12,15,16140,79447.77058,1,0.647,91552.77058,79447.77058
965,29,13,15,16140,71622.18823,1,0.606,83727.18823,71622.18823
966,29,14,15,16140,63239.07388,1,0.567,75344.07388,63239.07388
967,29,15,15,16140,54871.00832,1,0.534,66976.00832,54871.00832
968,29,16,15,16140,43392.87522,1,0.491,55497.87522,43392.87522
969,29,17,15,12000,-9000,2,0,0,-9000
970,29,18,15,12000,-9000,2,0,0,-9000
971,29,19,15,12000,-9000,2,0,0,-9000
972,29,20,15,12000,-9000,2,0,0,-9000
973,29,21,15,12000,-9000,2,0,0,-9000
974,29,22,15,16380,-12285,2,0,0,-12285
975,29,23,15,16380,-12285,2,0,0,-12285
976,29,24,15,16380,-12285,2,0,0,-12285
977,30,6,15,16140,143312.8959,1,0.97,155417.8959,143312.8959
978,30,7,15,16140,125726.9229,1,0.9,137831.9229,125726.9229
979,30,8,15,16140,108116.8718,1,0.82,120221.8718,108116.8718
980,30,9,15,16140,95310.55253,1,0.754,107415.5525,95310.55253
981,30,10,15,16140,89024.20271,1,0.712,101129.2027,89024.20271
982,30,11,15,16140,84729.84667,1,0.681,96834.84667,84729.84667
983,30,12,15,16140,80440.00527,1,0.651,92545.00527,80440.00527
984,30,13,15,16140,73889.93825,1,0.615,85994.93825,73889.93825
985,30,14,15,16140,66499.05858,1,0.58,78604.05858,66499.05858
986,30,15,15,16140,57425.04874,1,0.544,69530.04874,57425.04874
987,30,16,15,16140,46655.86969,1,0.505,58760.86969,46655.86969
988,30,17,15,15360,-11520,2,0,0,-11520
989,30,18,15,12000,-9000,2,0,0,-9000
990,30,19,15,12000,-9000,2,0,0,-9000
991,30,20,15,12000,-9000,2,0,0,-9000
992,30,21,15,12000,-9000,2,0,0,-9000
993,30,22,15,16380,-12285,2,0,0,-12285
994,30,23,15,16380,-12285,2,0,0,-12285
995,30,24,15,16380,-12285,2,0,0,-12285
996,31,6,15,16260,130407.5347,1,0.874,142602.5347,130407.5347
997,31,7,15,16140,115348.805,1,0.849,127453.805,115348.805
998,31,8,15,16140,100592.6286,1,0.788,112697.6286,100592.6286
999,31,9,15,16140,87796.84354,1,0.725,99901.84354,87796.84354
1000,31,10,15,16140,78397.41642,1,0.673,90502.41642,78397.41642
1001,31,11,15,16140,74531.74354,1,0.645,86636.74354,74531.74354
1002,31,12,15,16140,72933.82068,1,0.624,85038.82068,72933.82068
1003,31,13,15,16140,72475.03992,1,0.61,84580.03992,72475.03992
1004,31,14,15,16140,68200.24732,1,0.586,80305.24732,68200.24732
1005,31,15,15,16140,57852.22703,1,0.547,69957.22703,57852.22703
1006,31,16,15,15360,-11520,2,0,0,-11520
1007,31,17,15,15360,-11520,2,0,0,-11520
1008,31,18,15,15360,-11520,2,0,0,-11520
1009,31,19,15,12000,-9000,2,0,0,-9000
1010,31,20,15,12000,-9000,2,0,0,-9000
1011,31,21,15,12000,-9000,2,0,0,-9000
1012,31,22,15,16380,-12285,2,0,0,-12285
1013,31,23,15,16380,-12285,2,0,0,-12285
1014,31,24,15,16380,-12285,2,0,0,-12285
1015,32,6,15,16260,129833.729,1,0.871,142028.729,129833.729
1016,32,7,15,16260,132412.8228,1,0.884,144607.8228,132412.8228
1017,32,8,15,16140,93063.87083,1,0.753,105168.8708,93063.87083
